ID,Ano,Faixa-Etária,Gênero,Como você se identifica,Estado,Região,Escolaridade,Área de Formação,Você está trabalhando?,Setor,Cargo como Gestor,Cargo Atual,Nivel,Média Salarial,Tempo de experiência na área de dados
ID1793,2022,25-29,Feminino,Branca,RN,Nordeste,Graduação,Tecnologia,Sim,Área de Consultoria,Não,Engenheiro de Dados,Júnior,3500,Menos 1 ano
ID1794,2022,22-24,Masculino,Parda,MS,Centro-oeste,Estudante de Graduação,Estatística,Sim,Varejo,Não,Analista de BI,Júnior,500,Menos 1 ano
ID1795,2022,30-34,Feminino,Parda,SP,Sudeste,Graduação,Comunicação,Sim,Setor Público,Não,Analista de Suporte,Pleno,2500,3 a 4 anos
ID1796,2022,25-29,Feminino,Branca,SP,Sudeste,Mestrado,Estatística,Sim,Finanças ou Bancos,Não,Cientista de Dados,Júnior,2500,1 a 2 anos
ID1797,2022,55+,Masculino,Parda,BA,Nordeste,Pós-graduação,Estatística,Sim,Educação,Sim,Diretor/VP,Não Declarou,5000,Mais 10 anos
ID1798,2022,25-29,Masculino,Branca,SP,Sudeste,Pós-graduação,Outra opção,Sim,Tecnologia,Não,Analista de BI,Pleno,5000,1 a 2 anos
ID1799,2022,30-34,Masculino,Preta,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Tecnologia,Não,Cientista de Dados,Pleno,5000,3 a 4 anos
ID180,2022,45-49,Masculino,Branca,MG,Sudeste,Pós-graduação,Estatística,Sim,Finanças ou Bancos,Sim,Tech Leader,Não Declarou,10000,Mais 10 anos
ID1800,2022,25-29,Feminino,Branca,SP,Sudeste,Graduação,Ciência da Natureza,Sim,Setor Imobiliário,Sim,Supervisor,Não Declarou,14000,Menos 1 ano
ID1802,2022,25-29,Masculino,Branca,GO,Centro-oeste,Graduação,Tecnologia,Sim,Tecnologia,Não,Engenheiro de Dados,Pleno,5000,Menos 1 ano
ID1803,2022,30-34,Masculino,Branca,MG,Sudeste,Graduação,Tecnologia,Sim,Indústria,Sim,Tech Leader,Não Declarou,7000,3 a 4 anos
ID1804,2022,22-24,Masculino,Branca,RJ,Sudeste,Graduação,Estatística,Sim,Área da Saúde,Não,Cientista de Dados,Júnior,5000,1 a 2 anos
ID1805,2022,22-24,Masculino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Internet,Não,Analista de Dados,Pleno,10000,1 a 2 anos
ID1806,2022,45-49,Masculino,Parda,RJ,Sudeste,Graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Analista de Dados,Júnior,3500,7 a 10 anos
ID1807,2022,30-34,Masculino,Branca,RJ,Sudeste,Pós-graduação,Tecnologia,Sim,Internet,Não,Engenheiro de Dados,Sênior,14000,3 a 4 anos
ID1808,2022,25-29,Masculino,Parda,SP,Sudeste,Graduação,Tecnologia,Sim,Outra Opção,Não,Engenheiro de Dados,Pleno,2500,1 a 2 anos
ID1809,2022,22-24,Masculino,Branca,RS,Sul,Estudante de Graduação,Tecnologia,Sim,Indústria,Não,Analista de BI,Júnior,2500,Menos 1 ano
ID181,2022,30-34,Masculino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Engenheiro de Dados,Sênior,14000,Mais 10 anos
ID1810,2022,30-34,Masculino,Preta,SP,Sudeste,Pós-graduação,Saúde,Sim,Área da Saúde,Não,Analista de Dados,Júnior,7000,1 a 2 anos
ID1811,2022,30-34,Feminino,Preta,MG,Sudeste,Graduação,Tecnologia,Sim,Tecnologia,Não,Analytics Engineer,Pleno,10000,7 a 10 anos
ID1812,2022,25-29,Feminino,Parda,RS,Sul,Pós-graduação,Engenharia,Sim,Finanças ou Bancos,Sim,Gerente,Não Declarou,22500,4 a 6 anos
ID1813,2022,25-29,Masculino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Internet,Não,Analista de Dados,Pleno,7000,Menos 1 ano
ID1814,2022,35-39,Feminino,Branca,RJ,Sudeste,Pós-graduação,Economia,Sim,Internet,Sim,Gerente,Não Declarou,27500,7 a 10 anos
ID1815,2022,25-29,Feminino,Branca,SP,Sudeste,Pós-graduação,Comunicação,Sim,Internet,Sim,Supervisor,Não Declarou,22500,7 a 10 anos
ID1816,2022,30-34,Feminino,Branca,SP,Sudeste,Graduação,Economia,Sim,Varejo,Não,Analista de Negócios,Pleno,3500,1 a 2 anos
ID1817,2022,35-39,Masculino,Branca,CE,Nordeste,Graduação,Tecnologia,Sim,Varejo,Sim,Gerente,Não Declarou,10000,Menos 1 ano
ID1818,2022,35-39,Masculino,Parda,MG,Sudeste,Graduação,Engenharia,Sim,Marketing,Não,Cientista de Dados,Pleno,5000,3 a 4 anos
ID1819,2022,30-34,Masculino,Parda,RS,Sul,Mestrado,Engenharia,Sim,Finanças ou Bancos,Não,Cientista de Dados,Júnior,7000,Menos 1 ano
ID182,2022,25-29,Feminino,Branca,MG,Sudeste,Graduação,Outra opção,Sim,Outra Opção,Não,Engenheiro de Dados,Júnior,1500,Menos 1 ano
ID1820,2022,22-24,Masculino,Parda,RS,Sul,Não tenho graduação,Não tenho graduação,Sim,Varejo,Não,Analista de Negócios,Júnior,2500,1 a 2 anos
ID1821,2022,25-29,Feminino,Parda,MG,Sudeste,Graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Analista de BI,Pleno,5000,3 a 4 anos
ID1822,2022,25-29,Masculino,Parda,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Internet,Não,Engenheiro de Dados,Pleno,10000,3 a 4 anos
ID1824,2022,30-34,Masculino,Parda,PE,Nordeste,Pós-graduação,Tecnologia,Sim,Varejo,Não,Engenheiro de Dados,Pleno,7000,4 a 6 anos
ID1825,2022,35-39,Masculino,Parda,BA,Nordeste,Graduação,Estatística,Sim,Educação,Não,Analista de Inteligência de Mercado,Sênior,7000,7 a 10 anos
ID1826,2022,35-39,Masculino,Branca,SC,Sul,Pós-graduação,Tecnologia,Sim,Área da Saúde,Sim,Supervisor,Não Declarou,7000,1 a 2 anos
ID1827,2022,25-29,Masculino,Branca,SP,Sudeste,Graduação,Engenharia,Sim,Educação,Sim,Gerente,Não Declarou,14000,1 a 2 anos
ID1828,2022,25-29,Masculino,Branca,SP,Sudeste,Pós-graduação,Economia,Sim,Outra Opção,Não,Analista de BI,Pleno,3500,1 a 2 anos
ID1829,2022,30-34,Masculino,Parda,MG,Sudeste,Pós-graduação,Engenharia,Sim,Agronegócios,Não,Analista de BI,Júnior,14000,Menos 1 ano
ID183,2022,30-34,Masculino,Branca,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Tecnologia,Não,DBA,Pleno,5000,7 a 10 anos
ID1830,2022,30-34,Feminino,Branca,SC,Sul,Pós-graduação,Outra opção,Sim,Tecnologia,Não,Analista de Dados,Sênior,10000,1 a 2 anos
ID1831,2022,30-34,Feminino,Parda,BA,Nordeste,Pós-graduação,Estatística,Sim,Setor Público,Não,Analista de BI,Júnior,7000,7 a 10 anos
ID1832,2022,25-29,Masculino,Parda,PE,Nordeste,Mestrado,Tecnologia,Sim,Tecnologia,Não,Engenheiro de Machine Learning,Júnior,7000,Menos 1 ano
ID1833,2022,35-39,Feminino,Parda,SP,Sudeste,Pós-graduação,Economia,Sim,Varejo,Sim,Supervisor,Não Declarou,18000,1 a 2 anos
ID1834,2022,25-29,Masculino,Branca,SP,Sudeste,Pós-graduação,Engenharia,Sim,Indústria,Sim,Supervisor,Não Declarou,10000,4 a 6 anos
ID1835,2022,30-34,Masculino,Branca,SP,Sudeste,Graduação,Economia,Sim,Tecnologia,Não,Analista de Dados,Júnior,10000,3 a 4 anos
ID1836,2022,25-29,Masculino,Branca,SP,Sudeste,Estudante de Graduação,Tecnologia,Sim,Setor Automotivo,Não,Desenvolvedor Web,Pleno,7000,1 a 2 anos
ID1837,2022,22-24,Feminino,Parda,BA,Nordeste,Estudante de Graduação,Economia,Sim,Setor Público,Não,Analista de Dados,Pleno,2500,Menos 1 ano
ID1838,2022,22-24,Masculino,Branca,MG,Sudeste,Estudante de Graduação,Tecnologia,Sim,Outra Opção,Não,Engenheiro de Dados,Pleno,7000,1 a 2 anos
ID1839,2022,25-29,Masculino,Branca,RJ,Sudeste,Pós-graduação,Engenharia,Sim,Agronegócios,Não,Cientista de Dados,Pleno,10000,1 a 2 anos
ID184,2022,22-24,Feminino,Branca,SP,Sudeste,Estudante de Graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Cientista de Dados,Júnior,2500,1 a 2 anos
ID1840,2022,30-34,Masculino,Branca,SC,Sul,Graduação,Tecnologia,Sim,Internet,Não,Cientista de Dados,Pleno,7000,Menos 1 ano
ID1841,2022,30-34,Feminino,Branca,SP,Sudeste,Pós-graduação,Estatística,Sim,Agronegócios,Não,Analista de Inteligência de Mercado,Sênior,7000,7 a 10 anos
ID1842,2022,30-34,Masculino,Preta,SP,Sudeste,Pós-graduação,Engenharia,Sim,Finanças ou Bancos,Não,Cientista de Dados,Pleno,14000,1 a 2 anos
ID1843,2022,25-29,Masculino,Parda,PR,Sul,Pós-graduação,Economia,Sim,Indústria,Não,Analista de Dados,Sênior,5000,3 a 4 anos
ID1844,2022,40-44,Masculino,Branca,MG,Sudeste,Estudante de Graduação,Estatística,Sim,Tecnologia,Não,Data Product Manager,Sênior,18000,Mais 10 anos
ID1845,2022,22-24,Masculino,Parda,SP,Sudeste,Graduação,Tecnologia,Sim,Outra Opção,Não,Analista de Dados,Pleno,5000,3 a 4 anos
ID1846,2022,25-29,Masculino,Parda,SP,Sudeste,Pós-graduação,Estatística,Sim,Finanças ou Bancos,Não,Cientista de Dados,Sênior,18000,3 a 4 anos
ID1847,2022,25-29,Masculino,Parda,ES,Sudeste,Graduação,Tecnologia,Sim,Outra Opção,Não,Analista de BI,Pleno,7000,4 a 6 anos
ID1848,2022,40-44,Masculino,Branca,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Indústria,Sim,Gerente,Não Declarou,35000,7 a 10 anos
ID1849,2022,35-39,Masculino,Parda,ES,Sudeste,Pós-graduação,Tecnologia,Sim,Indústria,Não,Analista de Dados,Júnior,5000,1 a 2 anos
ID185,2022,30-34,Feminino,Branca,RJ,Sudeste,Graduação,Engenharia,Sim,Telecomunicação,Não,Analista de Dados,Sênior,10000,3 a 4 anos
ID1850,2022,45-49,Feminino,Branca,SP,Sudeste,Mestrado,Estatística,Sim,Telecomunicação,Não,Analista de Dados,Sênior,10000,Mais 10 anos
ID1851,2022,30-34,Masculino,Parda,PR,Sul,Pós-graduação,Economia,Sim,Outra Opção,Não,Analista de BI,Sênior,5000,7 a 10 anos
ID1852,2022,25-29,Masculino,Branca,SP,Sudeste,Pós-graduação,Economia,Sim,Finanças ou Bancos,Não,Analista de Dados,Sênior,10000,4 a 6 anos
ID1853,2022,45-49,Masculino,Branca,RJ,Sudeste,Pós-graduação,Tecnologia,Sim,Varejo,Sim,Diretor/VP,Não Declarou,27500,1 a 2 anos
ID1854,2022,22-24,Masculino,Branca,RJ,Sudeste,Estudante de Graduação,Economia,Sim,Finanças ou Bancos,Não,Engenheiro de Machine Learning,Sênior,10000,4 a 6 anos
ID1855,2022,25-29,Feminino,Parda,BA,Nordeste,Graduação,Engenharia,Sim,Tecnologia,Não,Analista de BI,Júnior,2500,1 a 2 anos
ID1856,2022,30-34,Masculino,Branca,MG,Sudeste,Pós-graduação,Saúde,Sim,Área de Consultoria,Sim,Gerente,Não Declarou,7000,7 a 10 anos
ID1857,2022,30-34,Feminino,Branca,MG,Sudeste,Pós-graduação,Engenharia,Sim,Finanças ou Bancos,Não,Cientista de Dados,Pleno,14000,3 a 4 anos
ID1858,2022,30-34,Feminino,Parda,SP,Sudeste,Graduação,Estatística,Sim,Internet,Não,Cientista de Dados,Júnior,10000,1 a 2 anos
ID1859,2022,30-34,Masculino,Branca,RN,Nordeste,Mestrado,Tecnologia,Sim,Educação,Não,Analista de BI,Júnior,7000,1 a 2 anos
ID186,2022,30-34,Masculino,Preta,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Setor Público,Não,Analista de Suporte,Pleno,5000,7 a 10 anos
ID1860,2022,17-21,Masculino,Branca,RS,Sul,Não tenho graduação,Não tenho graduação,Sim,Outra Opção,Sim,Supervisor,Não Declarou,1500,Menos 1 ano
ID1861,2022,35-39,Masculino,Branca,PE,Nordeste,Mestrado,Estatística,Sim,Tecnologia,Sim,Gerente,Não Declarou,22500,Mais 10 anos
ID1862,2022,22-24,Masculino,Branca,SE,Nordeste,Graduação,Tecnologia,Sim,Outra Opção,Não,Cientista de Dados,Júnior,2500,Menos 1 ano
ID1863,2022,22-24,Masculino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Engenheiro de Dados,Sênior,10000,4 a 6 anos
ID1864,2022,25-29,Masculino,Branca,PR,Sul,Pós-graduação,Engenharia,Sim,Finanças ou Bancos,Não,Engenheiro de Dados,Júnior,5000,1 a 2 anos
ID1865,2022,40-44,Masculino,Branca,RS,Sul,Graduação,Engenharia,Sim,Tecnologia,Não,Engenheiro de Dados,Pleno,7000,1 a 2 anos
ID1866,2022,22-24,Masculino,Parda,PA,Norte,Estudante de Graduação,Estatística,Sim,Finanças ou Bancos,Não,Analista de Dados,Júnior,1500,Menos 1 ano
ID1867,2022,25-29,Feminino,Branca,RS,Sul,Mestrado,Saúde,Sim,Área da Saúde,Não,Analytics Engineer,Sênior,10000,3 a 4 anos
ID1868,2022,30-34,Masculino,Branca,SP,Sudeste,Pós-graduação,Economia,Sim,Finanças ou Bancos,Não,Analista de BI,Sênior,10000,4 a 6 anos
ID1869,2022,30-34,Feminino,Branca,MG,Sudeste,Doutorado ou Phd,Estatística,Sim,Finanças ou Bancos,Não,Cientista de Dados,Sênior,14000,7 a 10 anos
ID187,2022,22-24,Masculino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Área da Saúde,Não,Analista de Dados,Júnior,5000,3 a 4 anos
ID1870,2022,40-44,Feminino,Parda,RJ,Sudeste,Pós-graduação,Estatística,Sim,Setor Farmaceutico,Não,Analista de Dados,Júnior,10000,Mais 10 anos
ID1871,2022,25-29,Feminino,Branca,SP,Sudeste,Graduação,Ciência da Natureza,Sim,Tecnologia,Não,Cientista de Dados,Júnior,1500,Menos 1 ano
ID1872,2022,35-39,Masculino,Branca,MG,Sudeste,Graduação,Tecnologia,Sim,Internet,Sim,Gerente,Não Declarou,22500,Mais 10 anos
ID1873,2022,50-54,Masculino,Branca,SP,Sudeste,Mestrado,Engenharia,Sim,Marketing,Sim,Gerente,Não Declarou,35000,7 a 10 anos
ID1874,2022,35-39,Masculino,Branca,RJ,Sudeste,Pós-graduação,Economia,Sim,Marketing,Não,Analista de Dados,Sênior,10000,7 a 10 anos
ID1875,2022,25-29,Masculino,Branca,SP,Sudeste,Pós-graduação,Engenharia,Sim,Setor Imobiliário,Não,Analista de Dados,Sênior,10000,1 a 2 anos
ID1876,2022,35-39,Masculino,Branca,PR,Sul,Pós-graduação,Estatística,Sim,Internet,Não,Cientista de Dados,Sênior,14000,Mais 10 anos
ID1877,2022,40-44,Masculino,Branca,RS,Sul,Graduação,Engenharia,Sim,Telecomunicação,Sim,Sócio ou C-level,Não Declarou,5000,Menos 1 ano
ID1878,2022,25-29,Masculino,Branca,SP,Sudeste,Graduação,Estatística,Sim,Finanças ou Bancos,Não,Analista de Negócios,Pleno,7000,3 a 4 anos
ID1879,2022,35-39,Masculino,Branca,SP,Sudeste,Mestrado,Estatística,Sim,Finanças ou Bancos,Não,Cientista de Dados,Sênior,18000,Mais 10 anos
ID188,2022,25-29,Feminino,Branca,BA,Nordeste,Graduação,Comunicação,Sim,Tecnologia,Não,Desenvolvedor Web,Júnior,2500,Menos 1 ano
ID1880,2022,25-29,Masculino,Parda,BA,Nordeste,Graduação,Engenharia,Sim,Varejo,Não,Analista de Dados,Júnior,2500,1 a 2 anos
ID1881,2022,22-24,Feminino,Branca,RN,Nordeste,Graduação,Tecnologia,Sim,Indústria,Não,Cientista de Dados,Júnior,2500,1 a 2 anos
ID1882,2022,45-49,Masculino,Parda,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Tecnologia,Não,Engenheiro de Dados,Sênior,14000,3 a 4 anos
ID1883,2022,30-34,Masculino,Branca,RJ,Sudeste,Graduação,Estatística,Sim,Área de Consultoria,Não,Analista de BI,Júnior,1500,Menos 1 ano
ID1884,2022,25-29,Masculino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Cientista de Dados,Sênior,35000,3 a 4 anos
ID1885,2022,30-34,Masculino,Parda,SP,Sudeste,Graduação,Engenharia,Sim,Setor Imobiliário,Não,Cientista de Dados,Sênior,18000,7 a 10 anos
ID1886,2022,22-24,Masculino,Branca,SP,Sudeste,Estudante de Graduação,Economia,Sim,Setor Imobiliário,Não,Cientista de Dados,Júnior,7000,Menos 1 ano
ID1887,2022,25-29,Feminino,Parda,MG,Sudeste,Graduação,Engenharia,Sim,Finanças ou Bancos,Não,Analista de Dados,Pleno,10000,3 a 4 anos
ID1888,2022,25-29,Masculino,Parda,RJ,Sudeste,Graduação,Tecnologia,Sim,Outra Opção,Sim,Supervisor,Não Declarou,3500,Menos 1 ano
ID1889,2022,35-39,Masculino,Branca,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Indústria,Sim,Gerente,Não Declarou,22500,4 a 6 anos
ID189,2022,35-39,Masculino,Branca,SP,Sudeste,Pós-graduação,Outra opção,Sim,Finanças ou Bancos,Sim,Gerente,Não Declarou,27500,Mais 10 anos
ID1890,2022,30-34,Masculino,Branca,SP,Sudeste,Mestrado,Estatística,Sim,Área de Consultoria,Sim,Gerente,Não Declarou,22500,Mais 10 anos
ID1891,2022,30-34,Feminino,Branca,SC,Sul,Graduação,Tecnologia,Sim,Tecnologia,Não,Engenheiro de Dados,Pleno,5000,1 a 2 anos
ID1892,2022,30-34,Masculino,Parda,SP,Sudeste,Graduação,Tecnologia,Sim,Tecnologia,Não,Engenheiro de Dados,Júnior,5000,Menos 1 ano
ID1894,2022,45-49,Feminino,Branca,RS,Sul,Pós-graduação,Tecnologia,Sim,Tecnologia,Sim,Supervisor,Não Declarou,14000,7 a 10 anos
ID1895,2022,25-29,Masculino,Branca,RJ,Sudeste,Graduação,Tecnologia,Sim,Tecnologia,Não,Analista de Dados,Sênior,22500,7 a 10 anos
ID1896,2022,30-34,Masculino,Branca,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Área da Saúde,Sim,Tech Leader,Não Declarou,14000,3 a 4 anos
ID1897,2022,25-29,Masculino,Preta,SP,Sudeste,Graduação,Tecnologia,Sim,Tecnologia,Não,Analista de Dados,Júnior,3500,3 a 4 anos
ID1898,2022,22-24,Masculino,Branca,PR,Sul,Pós-graduação,Tecnologia,Sim,Área da Saúde,Não,Analytics Engineer,Sênior,7000,4 a 6 anos
ID1899,2022,30-34,Masculino,Parda,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Área de Consultoria,Não,Analista de Dados,Júnior,5000,1 a 2 anos
ID190,2022,25-29,Masculino,Branca,SP,Sudeste,Graduação,Engenharia,Sim,Varejo,Não,Cientista de Dados,Pleno,10000,3 a 4 anos
ID1900,2022,17-21,Masculino,Branca,MG,Sudeste,Estudante de Graduação,Outra opção,Sim,Outra Opção,Não,Analista de BI,Júnior,1500,1 a 2 anos
ID1901,2022,35-39,Masculino,Parda,MG,Sudeste,Mestrado,Tecnologia,Sim,Indústria,Não,Engenheiro de Dados,Pleno,5000,Mais 10 anos
ID1902,2022,30-34,Masculino,Parda,SP,Sudeste,Pós-graduação,Outra opção,Sim,Telecomunicação,Não,Analista de BI,Júnior,3500,1 a 2 anos
ID1903,2022,22-24,Masculino,Branca,RS,Sul,Estudante de Graduação,Engenharia,Sim,Setor de Energia,Não,Desenvolvedor Web,Júnior,2500,Menos 1 ano
ID1904,2022,22-24,Masculino,Branca,RJ,Sudeste,Estudante de Graduação,Engenharia,Sim,Seguros ou Previdência,Não,Analista de Dados,Júnior,2500,Menos 1 ano
ID1906,2022,25-29,Feminino,Branca,MG,Sudeste,Graduação,Economia,Sim,Área de Consultoria,Não,Engenheiro de Dados,Júnior,1500,1 a 2 anos
ID1907,2022,25-29,Feminino,Branca,SP,Sudeste,Mestrado,Estatística,Sim,Varejo,Sim,Supervisor,Não Declarou,18000,4 a 6 anos
ID1908,2022,35-39,Masculino,Branca,RJ,Sudeste,Graduação,Economia,Sim,Tecnologia,Não,Analista de Suporte,Júnior,2500,Menos 1 ano
ID1909,2022,25-29,Feminino,Branca,MG,Sudeste,Pós-graduação,Ciências Sociais,Sim,Telecomunicação,Não,Analista de Dados,Sênior,7000,3 a 4 anos
ID191,2022,25-29,Feminino,Branca,PE,Nordeste,Estudante de Graduação,Economia,Sim,Tecnologia,Não,Engenheiro de Dados,Júnior,2500,Menos 1 ano
ID1910,2022,30-34,Masculino,Parda,SP,Sudeste,Pós-graduação,Outra opção,Sim,Finanças ou Bancos,Sim,Gerente,Não Declarou,18000,Menos 1 ano
ID1911,2022,25-29,Feminino,Parda,GO,Centro-oeste,Pós-graduação,Engenharia,Sim,Seguros ou Previdência,Não,Analista de Dados,Pleno,7000,3 a 4 anos
ID1912,2022,17-21,Masculino,Branca,RS,Sul,Estudante de Graduação,Engenharia,Sim,Indústria,Não,Analista de BI,Sênior,7000,3 a 4 anos
ID1913,2022,50-54,Masculino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Educação,Não,Analista de Dados,Júnior,5000,Menos 1 ano
ID1914,2022,25-29,Feminino,Preta,SP,Sudeste,Graduação,Comunicação,Sim,Outra Opção,Não,Analista de Dados,Pleno,5000,3 a 4 anos
ID1915,2022,30-34,Masculino,Parda,MT,Centro-oeste,Pós-graduação,Estatística,Sim,Setor Público,Não,Analista de Dados,Sênior,14000,7 a 10 anos
ID1916,2022,30-34,Feminino,Parda,SE,Nordeste,Pós-graduação,Estatística,Sim,Tecnologia,Não,Analista de BI,Júnior,5000,1 a 2 anos
ID1917,2022,30-34,Masculino,Parda,PA,Norte,Doutorado ou Phd,Ciência da Natureza,Sim,Finanças ou Bancos,Não,Cientista de Dados,Sênior,10000,1 a 2 anos
ID1918,2022,30-34,Masculino,Branca,PR,Sul,Graduação,Engenharia,Sim,Tecnologia,Não,Data Product Manager,Pleno,5000,1 a 2 anos
ID1919,2022,22-24,Masculino,Parda,BA,Nordeste,Estudante de Graduação,Engenharia,Sim,Setor Alimentício,Sim,Supervisor,Não Declarou,7000,1 a 2 anos
ID192,2022,25-29,Feminino,Branca,SP,Sudeste,Graduação,Engenharia,Sim,Internet,Não,Analista de Dados,Júnior,7000,1 a 2 anos
ID1920,2022,30-34,Feminino,Branca,RJ,Sudeste,Pós-graduação,Tecnologia,Sim,Varejo,Não,Analista de BI,Pleno,5000,4 a 6 anos
ID1921,2022,35-39,Masculino,Branca,SP,Sudeste,Pós-graduação,Engenharia,Sim,Outra Opção,Não,Analista de BI,Sênior,10000,1 a 2 anos
ID1922,2022,45-49,Masculino,Preta,SE,Nordeste,Pós-graduação,Tecnologia,Sim,Setor Público,Sim,Tech Leader,Não Declarou,18000,7 a 10 anos
ID1923,2022,30-34,Feminino,Parda,ES,Sudeste,Mestrado,Economia,Sim,3º setor,Não,Analista de BI,Pleno,7000,4 a 6 anos
ID1925,2022,17-21,Masculino,Branca,SP,Sudeste,Estudante de Graduação,Economia,Sim,Outra Opção,Não,Engenheiro de Dados,Júnior,1500,1 a 2 anos
ID1927,2022,30-34,Feminino,Branca,SP,Sudeste,Graduação,Engenharia,Sim,Setor Alimentício,Sim,Tech Leader,Não Declarou,10000,4 a 6 anos
ID1928,2022,25-29,Masculino,Branca,DF,Centro-oeste,Graduação,Engenharia,Sim,Finanças ou Bancos,Não,Analytics Engineer,Júnior,10000,3 a 4 anos
ID1929,2022,40-44,Feminino,Branca,DF,Centro-oeste,Pós-graduação,Tecnologia,Sim,Tecnologia,Não,Cientista de Dados,Pleno,18000,Mais 10 anos
ID193,2022,22-24,Masculino,Parda,AL,Nordeste,Graduação,Tecnologia,Sim,Finanças ou Bancos,Sim,Tech Leader,Não Declarou,22500,3 a 4 anos
ID1930,2022,22-24,Masculino,Parda,RN,Nordeste,Estudante de Graduação,Engenharia,Sim,Varejo,Não,Analista de BI,Júnior,2500,Menos 1 ano
ID1931,2022,40-44,Masculino,Parda,SC,Sul,Mestrado,Tecnologia,Sim,Internet,Não,Engenheiro de Dados,Sênior,22500,7 a 10 anos
ID1932,2022,30-34,Masculino,Branca,RN,Nordeste,Pós-graduação,Engenharia,Sim,Tecnologia,Não,Engenheiro de Dados,Júnior,5000,1 a 2 anos
ID1933,2022,25-29,Masculino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Tecnologia,Não,Analista de Dados,Pleno,10000,3 a 4 anos
ID1934,2022,25-29,Feminino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Engenheiro de Dados,Júnior,5000,Menos 1 ano
ID1935,2022,25-29,Masculino,Branca,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Tecnologia,Não,Engenheiro de Dados,Sênior,14000,4 a 6 anos
ID1936,2022,25-29,Masculino,Parda,PB,Nordeste,Graduação,Economia,Sim,Varejo,Não,Engenheiro de Dados,Júnior,3500,Menos 1 ano
ID1937,2022,25-29,Feminino,Branca,SP,Sudeste,Graduação,Estatística,Sim,Telecomunicação,Não,Estatístico,Sênior,14000,4 a 6 anos
ID1938,2022,40-44,Feminino,Branca,SC,Sul,Mestrado,Outra opção,Sim,Indústria,Não,Analista de Dados,Júnior,2500,Menos 1 ano
ID1939,2022,30-34,Masculino,Parda,PR,Sul,Graduação,Engenharia,Sim,Tecnologia,Não,Analista de Dados,Pleno,7000,3 a 4 anos
ID194,2022,30-34,Masculino,Parda,SP,Sudeste,Graduação,Engenharia,Sim,Setor Alimentício,Não,Analista de Negócios,Júnior,3500,Menos 1 ano
ID1940,2022,30-34,Masculino,Branca,RJ,Sudeste,Mestrado,Tecnologia,Sim,Internet,Não,Analista de Dados,Sênior,14000,4 a 6 anos
ID1941,2022,30-34,Feminino,Branca,PE,Nordeste,Doutorado ou Phd,Ciência da Natureza,Sim,Outra Opção,Não,Cientista de Dados,Júnior,5000,Menos 1 ano
ID1942,2022,35-39,Feminino,Branca,SP,Sudeste,Estudante de Graduação,Outra opção,Sim,Marketing,Não,Analista de Dados,Júnior,2500,Menos 1 ano
ID1943,2022,35-39,Masculino,Branca,SP,Sudeste,Graduação,Saúde,Sim,Varejo,Sim,Supervisor,Não Declarou,5000,Menos 1 ano
ID1944,2022,25-29,Feminino,Branca,DF,Centro-oeste,Pós-graduação,Tecnologia,Sim,Tecnologia,Não,Engenheiro de Machine Learning,Pleno,7000,4 a 6 anos
